time,000016,000300,000852,000903,000905,000906,399006,399673
20150805,2487.06,3866.9,9240.89,3488.28,7839.34,4562.63,2502.04,2381.25
20150806,2467.53,3831.85,9229.35,3458.47,7792.03,4525.41,2480.93,2355.6
20150807,2503.8,3906.95,9585.14,3509.34,8013.32,4626.03,2576.99,2448.1
20150810,2617.66,4084.37,10077.94,3661.57,8394.09,4839.04,2706.72,2573.13
20150811,2590.71,4066.67,10153.71,3638.31,8435.33,4831.57,2698.91,2564.52
20150812,2561.13,4016.13,10005.93,3593.32,8336.34,4772.54,2622.19,2492.61
20150813,2580.78,4075.46,10308.79,3628.07,8534.43,4856.09,2684.26,2554.45
20150814,2577.04,4073.54,10377.98,3628.35,8625.24,4870.31,2674.02,2530.15
20150817,2550.47,4077.87,10563.13,3602.05,8820.46,4907.87,2666.29,2507.25
20150818,2407.97,3825.41,9806.7,3398.47,8161.27,4584.34,2504.17,2363.63
20150819,2430.28,3886.14,10057.84,3436.78,8340.98,4665.84,2570.69,2435.15
20150820,2356.92,3761.45,9739.92,3332.99,8049.51,4511.99,2508.82,2370.09
20150821,2271.36,3589.54,9208.15,3202.77,7612.9,4293.81,2341.95,2211.19
20150824,2058.25,3275.53,8506.72,2916.39,7006.19,3928.51,2152.61,2033.05
20150825,1914.05,3042.93,7882.11,2721.54,6481.41,3644.8,1990.71,1879.45
20150826,1942.45,3025.69,7543.78,2751.1,6238.53,3588.29,1890.04,1780.33
20150827,2094.72,3205.64,7793.54,2934.44,6456.06,3775.0,1959.49,1849.3
20150828,2159.96,3342.29,8270.96,3035.75,6842.89,3955.33,2082.12,1962.44
20150831,2210.45,3366.54,7950.46,3083.51,6581.31,3929.9,1996.87,1885.53
20150901,2230.32,3362.08,7441.34,3108.68,6169.21,3854.53,1889.49,1803.14
20150902,2243.63,3365.83,7129.97,3127.12,6122.55,3849.52,1855.03,1783.11
20150907,2133.98,3250.49,7291.47,2992.79,6143.56,3757.75,1893.52,1816.12
20150908,2180.13,3334.02,7651.5,3057.87,6374.86,3867.09,2001.16,1918.32
20150909,2211.2,3399.31,7956.73,3103.22,6551.01,3951.74,2071.72,1984.25
20150910,2208.48,3357.56,7843.0,3085.32,6440.31,3897.95,2039.12,1950.12
20150911,2195.39,3347.19,7952.14,3068.23,6493.32,3898.59,2060.51,1971.05
20150914,2228.15,3281.13,7412.3,3072.31,6049.79,3766.8,1906.21,1818.88
